SNAME,CNAME,ACT_DATE,DEACT_DATE,TRACK_SIGN,TOT_HIST,TOT_FRESH,TOT_SIGHT,VEG_CAT,TRANSID,SECTION,TRANSNAME,SITE,LAT_MID,LONG_MID
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Scat,0,7,7,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Sighting,0,2,2,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Tracks,2,93,95,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Didelphis virginiana,Opossum,4/15/1999,5/31/2013,Carcass,0,1,1,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Didelphis virginiana,Opossum,4/15/1999,5/31/2013,Tracks,0,2,2,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Scat,7,2,9,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Tracks,0,8,8,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Geococcyx californianus,Roadrunner,4/15/1999,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Den/Bed Site,6,74,80,Riparian and Bottomland Habitat,25,4,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.037725,117.0322
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Scat,8,3,11,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Tracks,0,7,7,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Puma concolor,Cougar,4/15/1999,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Canis latrans,Coyote,4/15/1999,5/31/2013,Evidence of Predation,0,2,2,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Canis latrans,Coyote,4/15/1999,5/31/2013,Fur/Hair,1,1,2,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Canis latrans,Coyote,4/15/1999,5/31/2013,Scat,43,15,58,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Canis latrans,Coyote,4/15/1999,5/31/2013,Tracks,5,112,117,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Urocyon cinereoargenteus,Gray Fox,4/15/1999,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Urocyon cinereoargenteus,Gray Fox,4/15/1999,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Browse,0,2,2,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Tracks,2,102,104,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Didelphis virginiana,Opossum,4/15/1999,5/31/2013,Tracks,1,4,5,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Scat,6,4,10,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Tracks,0,44,44,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Den/Bed Site,3,51,54,Riparian and Bottomland Habitat,25,5,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03745,117.03117
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Scat,96,12,108,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Tracks,0,7,7,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Canis latrans,Coyote,4/15/1999,5/31/2013,Fur/Hair,1,0,1,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Canis latrans,Coyote,4/15/1999,5/31/2013,Scat,87,21,108,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Canis latrans,Coyote,4/15/1999,5/31/2013,Tracks,12,76,88,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Urocyon cinereoargenteus,Gray Fox,4/15/1999,5/31/2013,Scat,7,1,8,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Browse,9,30,39,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Scat,17,11,28,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Tracks,25,120,145,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Didelphis virginiana,Opossum,4/15/1999,5/31/2013,Tracks,0,2,2,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Scat,10,15,25,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Tracks,0,24,24,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Den/Bed Site,4,36,40,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Tracks,0,2,2,Riparian and Bottomland Habitat,25,6,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.03907,117.03171
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Scat,37,6,43,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Tracks,1,0,1,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Canis latrans,Coyote,4/15/1999,5/31/2013,Scat,78,9,87,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Canis latrans,Coyote,4/15/1999,5/31/2013,Tracks,1,9,10,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Urocyon cinereoargenteus,Gray Fox,4/15/1999,5/31/2013,Scat,2,0,2,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Browse,1,3,4,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Fur/Hair,1,0,1,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Scat,3,1,4,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Tracks,7,49,56,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Scat,16,1,17,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Den/Bed Site,0,11,11,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Fur/Hair,0,1,1,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Scat,0,2,2,Scrub and Chaparral,25,7,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040465,117.033725
Lynx rufus,Bobcat,4/15/1999,5/31/2013,Scat,19,5,24,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Canis latrans,Coyote,4/15/1999,5/31/2013,Scat,28,6,34,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Canis latrans,Coyote,4/15/1999,5/31/2013,Tracks,0,4,4,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Urocyon cinereoargenteus,Gray Fox,4/15/1999,5/31/2013,Scat,4,1,5,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Browse,0,2,2,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Den/Bed Site,1,4,5,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Scat,0,2,2,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Odocoileus hemionus,Mule Deer,4/15/1999,5/31/2013,Tracks,1,17,18,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Scat,14,1,15,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Procyon lotor,Raccoon,4/15/1999,5/31/2013,Tracks,2,1,3,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Den/Bed Site,2,60,62,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Neotoma lepida,Woodrat/Packrat,4/15/1999,5/31/2013,Fur/Hair,0,3,3,Scrub and Chaparral,25,8,Lake Hodges Sycamore Creek,Lake Hodges (San Dieguito River Park),33.040245,117.03543
Lynx rufus,Bobcat,10/15/1999,5/31/2013,Scat,9,4,13,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Lynx rufus,Bobcat,10/15/1999,5/31/2013,Tracks,0,2,2,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Canis latrans,Coyote,10/15/1999,5/31/2013,Scat,8,3,11,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Canis latrans,Coyote,10/15/1999,5/31/2013,Tracks,4,18,22,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Urocyon cinereoargenteus,Gray Fox,10/15/1999,5/31/2013,Scat,1,3,4,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Odocoileus hemionus,Mule Deer,10/15/1999,5/31/2013,Tracks,0,2,2,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Didelphis virginiana,Opossum,10/15/1999,5/31/2013,Tracks,0,1,1,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Procyon lotor,Raccoon,10/15/1999,5/31/2013,Scat,2,4,6,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Procyon lotor,Raccoon,10/15/1999,5/31/2013,Tracks,1,4,5,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Neotoma lepida,Woodrat/Packrat,10/15/1999,5/31/2013,Den/Bed Site,0,116,116,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Neotoma lepida,Woodrat/Packrat,10/15/1999,5/31/2013,Scat,1,1,2,Woodland,26,1,Mt. Woodson Water Tank East,Mount Woodson,33.012492,116.95515
Lynx rufus,Bobcat,10/15/1999,5/31/2013,Claw Marks,0,2,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Lynx rufus,Bobcat,10/15/1999,5/31/2013,Scat,107,25,132,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Lynx rufus,Bobcat,10/15/1999,5/31/2013,Tracks,1,3,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Canis latrans,Coyote,10/15/1999,5/31/2013,Scat,32,15,47,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Canis latrans,Coyote,10/15/1999,5/31/2013,Tracks,11,37,48,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Urocyon cinereoargenteus,Gray Fox,10/15/1999,5/31/2013,Scat,28,36,64,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Urocyon cinereoargenteus,Gray Fox,10/15/1999,5/31/2013,Tracks,0,4,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
Odocoileus hemionus,Mule Deer,10/15/1999,5/31/2013,Scat,0,2,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",26,2,Mt. Woodson Water Tank East,Mount Woodson,33.011933,116.959592
