SNAME,CNAME,ACT_DATE,DEACT_DATE,TRACK_SIGN,TOT_HIST,TOT_FRESH,TOT_SIGHT,VEG_CAT,TRANSID,SECTION,TRANSNAME,SITE,LAT_MID,LONG_MID
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Scat,6.000000,8.000000,14.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Tracks,1.000000,0.000000,1.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Canis latrans,Coyote,1/15/2000,5/31/2013,Scat,14.000000,17.000000,31.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Canis latrans,Coyote,1/15/2000,5/31/2013,Tracks,1.000000,60.000000,61.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Scat,2.000000,7.000000,9.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Mustela frenata,Long Tailed Weasel,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Browse,0.000000,3.000000,3.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Den/Bed Site,0.000000,3.000000,3.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Tracks,3.000000,99.000000,102.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Scat,3.000000,1.000000,4.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Tracks,0.000000,6.000000,6.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Tracks,0.000000,4.000000,4.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Spilogale putorius,Spotted Skunk,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Neotoma lepida,Woodrat/Packrat,1/15/2000,5/31/2013,Den/Bed Site,1.000000,51.000000,52.000000,Scrub and Chaparral,33.000000,3.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.942405,116.966975
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Scat,18.000000,29.000000,47.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Tracks,1.000000,3.000000,4.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Puma concolor,Cougar,1/15/2000,5/31/2013,Scat,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Canis latrans,Coyote,1/15/2000,5/31/2013,Scat,40.000000,26.000000,66.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Canis latrans,Coyote,1/15/2000,5/31/2013,Tracks,2.000000,77.000000,79.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Scat,8.000000,16.000000,24.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Mustela frenata,Long Tailed Weasel,1/15/2000,5/31/2013,Scat,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Browse,0.000000,11.000000,11.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Sighting,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Tracks,5.000000,109.000000,114.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Scat,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Tracks,0.000000,4.000000,4.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Evidence of Predation,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Tracks,0.000000,4.000000,4.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Spilogale putorius,Spotted Skunk,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Neotoma lepida,Woodrat/Packrat,1/15/2000,5/31/2013,Den/Bed Site,6.000000,26.000000,32.000000,Scrub and Chaparral,33.000000,4.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.938925,116.966465
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Scat,38.000000,36.000000,74.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Tracks,1.000000,1.000000,2.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Canis latrans,Coyote,1/15/2000,5/31/2013,Scat,42.000000,44.000000,86.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Canis latrans,Coyote,1/15/2000,5/31/2013,Tracks,10.000000,59.000000,69.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Scat,23.000000,31.000000,54.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Browse,1.000000,6.000000,7.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Den/Bed Site,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Fur/Hair,1.000000,0.000000,1.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Sighting,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Tracks,1.000000,91.000000,92.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Scat,5.000000,5.000000,10.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Tracks,0.000000,4.000000,4.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Tracks,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Spilogale putorius,Spotted Skunk,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Neotoma lepida,Woodrat/Packrat,1/15/2000,5/31/2013,Den/Bed Site,0.000000,24.000000,24.000000,Scrub and Chaparral,33.000000,5.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.934025,116.966880
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Scat,18.000000,18.000000,36.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Puma concolor,Cougar,1/15/2000,5/31/2013,Scat,2.000000,1.000000,3.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Puma concolor,Cougar,1/15/2000,5/31/2013,Tracks,1.000000,0.000000,1.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Canis latrans,Coyote,1/15/2000,5/31/2013,Scat,24.000000,22.000000,46.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Canis latrans,Coyote,1/15/2000,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Canis latrans,Coyote,1/15/2000,5/31/2013,Tracks,0.000000,18.000000,18.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Scat,11.000000,9.000000,20.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Mustela frenata,Long Tailed Weasel,1/15/2000,5/31/2013,Scat,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Browse,1.000000,1.000000,2.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Den/Bed Site,0.000000,3.000000,3.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Tracks,1.000000,32.000000,33.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Scat,1.000000,1.000000,2.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Tracks,1.000000,0.000000,1.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Neotoma lepida,Woodrat/Packrat,1/15/2000,5/31/2013,Den/Bed Site,1.000000,7.000000,8.000000,Scrub and Chaparral,33.000000,6.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930873,116.968555
Lynx rufus,Bobcat,1/15/2000,5/31/2013,Scat,14.000000,5.000000,19.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Canis latrans,Coyote,1/15/2000,5/31/2013,Scat,2.000000,15.000000,17.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Canis latrans,Coyote,1/15/2000,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Canis latrans,Coyote,1/15/2000,5/31/2013,Tracks,9.000000,14.000000,23.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Urocyon cinereoargenteus,Gray Fox,1/15/2000,5/31/2013,Scat,3.000000,5.000000,8.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Den/Bed Site,0.000000,6.000000,6.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Scat,0.000000,3.000000,3.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Odocoileus hemionus,Mule Deer,1/15/2000,5/31/2013,Tracks,0.000000,30.000000,30.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Scat,1.000000,2.000000,3.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Procyon lotor,Raccoon,1/15/2000,5/31/2013,Tracks,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Geococcyx californianus,Roadrunner,1/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Neotoma lepida,Woodrat/Packrat,1/15/2000,5/31/2013,Den/Bed Site,0.000000,3.000000,3.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Neotoma lepida,Woodrat/Packrat,1/15/2000,5/31/2013,Tracks,0.000000,2.000000,2.000000,Scrub and Chaparral,33.000000,7.000000,Sycamore Canyon Open Space Board,Sycamore Canyon/Goodan Ranch Open Space,32.930143,116.969550
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Scat,60.000000,42.000000,102.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Tracks,1.000000,28.000000,29.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Puma concolor,Cougar,10/15/2000,5/31/2013,Scat,1.000000,0.000000,1.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Puma concolor,Cougar,10/15/2000,5/31/2013,Tracks,11.000000,11.000000,22.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Canis latrans,Coyote,10/15/2000,5/31/2013,Scat,61.000000,37.000000,98.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Canis latrans,Coyote,10/15/2000,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Canis latrans,Coyote,10/15/2000,5/31/2013,Tracks,8.000000,53.000000,61.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Urocyon cinereoargenteus,Gray Fox,10/15/2000,5/31/2013,Scat,2.000000,21.000000,23.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Urocyon cinereoargenteus,Gray Fox,10/15/2000,5/31/2013,Tracks,1.000000,3.000000,4.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Odocoileus hemionus,Mule Deer,10/15/2000,5/31/2013,Browse,1.000000,2.000000,3.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Odocoileus hemionus,Mule Deer,10/15/2000,5/31/2013,Scat,0.000000,3.000000,3.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Odocoileus hemionus,Mule Deer,10/15/2000,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Odocoileus hemionus,Mule Deer,10/15/2000,5/31/2013,Tracks,2.000000,59.000000,61.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Procyon lotor,Raccoon,10/15/2000,5/31/2013,Scat,15.000000,24.000000,39.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Procyon lotor,Raccoon,10/15/2000,5/31/2013,Tracks,0.000000,5.000000,5.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Neotoma lepida,Woodrat/Packrat,10/15/2000,5/31/2013,Den/Bed Site,1.000000,31.000000,32.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Neotoma lepida,Woodrat/Packrat,10/15/2000,5/31/2013,Scat,0.000000,2.000000,2.000000,Scrub and Chaparral,34.000000,1.000000,Lake Sutherland,Lake Sutherland Reservoir,33.102370,116.782675
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Evidence of Predation,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Fur/Hair,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Scat,120.000000,63.000000,183.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Tracks,12.000000,31.000000,43.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Puma concolor,Cougar,10/15/2000,5/31/2013,Scat,2.000000,1.000000,3.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Puma concolor,Cougar,10/15/2000,5/31/2013,Tracks,0.000000,11.000000,11.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Canis latrans,Coyote,10/15/2000,5/31/2013,Scat,38.000000,27.000000,65.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Canis latrans,Coyote,10/15/2000,5/31/2013,Tracks,13.000000,32.000000,45.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Urocyon cinereoargenteus,Gray Fox,10/15/2000,5/31/2013,Scat,6.000000,19.000000,25.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Urocyon cinereoargenteus,Gray Fox,10/15/2000,5/31/2013,Tracks,4.000000,8.000000,12.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Odocoileus hemionus,Mule Deer,10/15/2000,5/31/2013,Browse,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Odocoileus hemionus,Mule Deer,10/15/2000,5/31/2013,Tracks,4.000000,50.000000,54.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Didelphis virginiana,Opossum,10/15/2000,5/31/2013,Scat,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Procyon lotor,Raccoon,10/15/2000,5/31/2013,Scat,36.000000,45.000000,81.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Procyon lotor,Raccoon,10/15/2000,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Neotoma lepida,Woodrat/Packrat,10/15/2000,5/31/2013,Den/Bed Site,1.000000,106.000000,107.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Neotoma lepida,Woodrat/Packrat,10/15/2000,5/31/2013,Scat,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,2.000000,Lake Sutherland,Lake Sutherland Reservoir,33.100945,116.781320
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Claw Marks,0.000000,7.000000,7.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Scat,225.000000,113.000000,338.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Lynx rufus,Bobcat,10/15/2000,5/31/2013,Tracks,12.000000,43.000000,55.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Puma concolor,Cougar,10/15/2000,5/31/2013,Scat,3.000000,1.000000,4.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Puma concolor,Cougar,10/15/2000,5/31/2013,Tracks,1.000000,3.000000,4.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Canis latrans,Coyote,10/15/2000,5/31/2013,Scat,74.000000,32.000000,106.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Canis latrans,Coyote,10/15/2000,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Canis latrans,Coyote,10/15/2000,5/31/2013,Tracks,27.000000,47.000000,74.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Urocyon cinereoargenteus,Gray Fox,10/15/2000,5/31/2013,Scat,11.000000,46.000000,57.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
Urocyon cinereoargenteus,Gray Fox,10/15/2000,5/31/2013,Tracks,3.000000,14.000000,17.000000,Scrub and Chaparral,34.000000,3.000000,Lake Sutherland,Lake Sutherland Reservoir,33.099985,116.778355
